Distance,Time_sec,SteerAngle_[deg],SteerVelo_[deg/s],AccelPedalPosition_[-],AccelPedalSpeed
1256.27003,83.75133533,-9.401457,0.009873,13.725492,0
1256.43993,83.762662,-9.400478,0.097889,13.725492,0
1256.60013,83.773342,-9.398717,0.176054,13.725492,0
1256.77003,83.78466867,-9.396713,0.200466,13.725492,0
1256.92993,83.79532867,-9.395411,0.13022,13.725492,0
1257.10013,83.80667533,-9.395979,-0.056819,13.725492,0
1257.26003,83.81733533,-9.399491,-0.351242,13.725492,0
1257.42993,83.828662,-9.406578,-0.708673,13.725492,0
1257.59013,83.839342,-9.417173,-1.059523,13.725492,0
1257.76003,83.85066867,-9.430475,-1.330231,13.725492,0
1257.91993,83.86132867,-9.445153,-1.467745,13.725492,0
1258.09013,83.87267533,-9.459711,-1.455844,13.725492,0
1258.25003,83.88333533,-9.472868,-1.31564,13.725492,0
1258.41993,83.894662,-9.483786,-1.091822,13.725492,0
1258.58003,83.90533533,-9.492123,-0.83372,13.725492,0
1258.75003,83.91666867,-9.497929,-0.580532,13.725492,0
1258.90993,83.92732867,-9.501476,-0.354752,13.725492,0
1259.08003,83.93866867,-9.503108,-0.163163,13.725492,0
1259.24003,83.94933533,-9.50314,-0.003233,13.725492,0
1259.40993,83.960662,-9.501865,0.127505,13.725492,0
1259.57003,83.97133533,-9.499641,0.222373,13.725492,0
1259.74003,83.98266867,-9.497032,0.260874,13.725492,0
1259.90013,83.993342,-9.494916,0.211687,13.725492,0
1260.07003,84.00466867,-9.494479,0.043702,13.725492,0
1260.23003,84.01533533,-9.497064,-0.25853,13.725492,0
1260.39013,84.02600867,-9.50388,-0.681641,13.725492,0
1260.56003,84.03733533,-9.515675,-1.179474,13.725492,0
1260.71993,84.04799533,-9.532489,-1.681434,13.725492,0
1260.89013,84.059342,-9.553589,-2.110001,13.725492,0
1261.05003,84.070002,-9.577581,-2.399207,13.725492,0
1261.21993,84.08132867,-9.602648,-2.506637,13.725492,0
1261.38013,84.09200867,-9.626827,-2.417911,13.725492,0
1261.55003,84.10333533,-9.648315,-2.148778,13.725492,0
1261.70993,84.11399533,-9.665802,-1.748768,13.725492,0
1261.88013,84.125342,-9.678826,-1.302364,13.725492,0
1262.04003,84.136002,-9.688005,-0.917904,13.725492,0
1262.20993,84.14732867,-9.694994,-0.698938,13.725492,0
1262.37013,84.15800867,-9.702051,-0.705675,13.725492,0
1262.54003,84.16933533,-9.711302,-0.925046,13.725492,0
1262.69993,84.17999533,-9.723981,-1.267898,13.725492,0
1262.87013,84.191342,-9.739978,-1.599702,13.725492,0
1263.03003,84.202002,-9.757915,-1.793735,13.725492,0
1263.19993,84.21332867,-9.775741,-1.782615,13.725492,0
1263.36013,84.22400867,-9.791577,-1.583622,13.725492,0
1263.53003,84.23533533,-9.804442,-1.28648,13.725492,0
1263.68993,84.24599533,-9.814556,-1.011351,13.725492,0
1263.86013,84.257342,-9.823134,-0.857875,13.725492,0
1264.02003,84.268002,-9.831804,-0.866928,13.725492,0
1264.18993,84.27932867,-9.841886,-1.008188,13.725492,0
1264.35013,84.29000867,-9.853843,-1.19571,13.725492,0
1264.52003,84.30133533,-9.867086,-1.324344,13.725492,0
1264.67993,84.31199533,-9.880211,-1.312501,13.725492,0
1264.84013,84.32267533,-9.891546,-1.133459,13.725492,0
1265.01003,84.334002,-9.899767,-0.822088,13.725492,0
1265.16993,84.344662,-9.904327,-0.456011,13.725492,0
1265.34013,84.35600867,-9.905552,-0.122528,13.725492,0
1265.50003,84.36666867,-9.904425,0.11269,13.725492,0
1265.66993,84.37799533,-9.902193,0.223183,13.725492,0
1265.83003,84.38866867,-9.899973,0.221989,13.725492,0
1266.00003,84.400002,-9.898487,0.148666,13.725492,0
1266.15993,84.410662,-9.897978,0.050839,13.725492,0
1266.33003,84.422002,-9.898299,-0.032063,13.725492,0
1266.49003,84.43266867,-9.89908,-0.07812,13.725492,0
1266.65993,84.44399533,-9.899922,-0.084167,13.725492,0
1266.82003,84.45466867,-9.900531,-0.060868,13.725492,0
1266.99003,84.466002,-9.90078,-0.024969,13.725492,0
1267.15013,84.47667533,-9.900701,0.007972,13.725492,0
1267.32003,84.488002,-9.900418,0.028214,13.725492,0
1267.48003,84.49866867,-9.900087,0.033155,13.725492,0
1267.65013,84.51000867,-9.899827,0.025936,13.725492,0
1267.81003,84.52066867,-9.899701,0.012632,13.725492,0
1267.98003,84.532002,-9.899707,-0.000632,13.725492,0
1268.14013,84.54267533,-9.899804,-0.009678,13.725492,0
1268.31003,84.554002,-9.899934,-0.012993,13.725492,0
1268.46993,84.564662,-9.900048,-0.011357,13.725492,0
1268.64013,84.57600867,-9.900116,-0.006825,13.725492,0
1268.80003,84.58666867,-9.900132,-0.001634,13.725492,0
1268.96993,84.59799533,-9.900107,0.002581,13.725492,-1.00E-04
1269.13013,84.60867533,-9.900056,0.005066,13.725491,0
1269.30003,84.620002,-9.899998,0.005812,13.725491,0
1269.45993,84.630662,-9.899946,0.005179,13.725491,0
1269.63013,84.64200867,-9.89991,0.003554,13.725491,1.00E-04
1269.79003,84.65266867,-9.899899,0.00119,13.725492,0.0001
1269.95993,84.66399533,-9.899916,-0.001714,13.725493,1.00E-04
1270.12013,84.67467533,-9.899964,-0.004783,13.725494,0
1270.29003,84.686002,-9.900036,-0.007279,13.725494,0
1270.44993,84.696662,-9.900117,-0.008115,13.725494,-0.0002
1270.62013,84.70800867,-9.900179,-0.00619,13.725492,-0.0002
1270.78003,84.71866867,-9.900189,-0.000986,13.72549,-0.0003
1270.94993,84.72999533,-9.900121,0.006809,13.725487,-1.00E-04
1271.11013,84.74067533,-9.899972,0.01496,13.725486,1.00E-04
1271.28003,84.752002,-9.899772,0.019972,13.725487,0.0004
1271.43993,84.762662,-9.89959,0.018147,13.725491,0.0006
1271.61013,84.77400867,-9.899518,0.007241,13.725497,0.0006
1271.77003,84.78466867,-9.899636,-0.011784,13.725503,0.0005
1271.93993,84.79599533,-9.899973,-0.033747,13.725508,-0.0002
1272.10013,84.80667533,-9.900471,-0.049752,13.725506,-0.0008
1272.27003,84.818002,-9.900968,-0.049687,13.725498,-0.0015
1272.42993,84.828662,-9.901232,-0.026418,13.725483,-0.0018
1272.60013,84.84000867,-9.901037,0.019521,13.725465,-0.0012
1272.76003,84.85066867,-9.900269,0.076727,13.725453,0
1272.92993,84.86199533,-9.899036,0.123353,13.725453,0.0018
1273.09013,84.87267533,-9.89771,0.132607,13.725471,0.0036
1273.26003,84.884002,-9.896879,0.083024,13.725507,0.0045
1273.41993,84.894662,-9.897171,-0.029106,13.725552,0.0037
1273.59013,84.90600867,-9.898969,-0.179832,13.725589,0.0008
1273.75003,84.91666867,-9.902126,-0.315709,13.725597,-0.0037
1273.91993,84.92799533,-9.905767,-0.364093,13.72556,-0.0086
1274.08003,84.93866867,-9.908324,-0.25574,13.725474,-0.0116
1274.25003,84.950002,-9.907866,0.045784,13.725358,-0.0104
1274.40993,84.960662,-9.90268,0.518654,13.725254,-0.004
1274.58003,84.972002,-9.891938,1.074236,13.725214,0.0073
1274.74003,84.98266867,-9.876189,1.574853,13.725287,0.02
1274.90993,84.99399533,-9.857415,1.877449,13.725487,0.0292
1275.07003,85.00466867,-9.83852,1.88943,13.725779,0.0288
1275.24003,85.016002,-9.822391,1.612904,13.726067,0.0147
1275.40013,85.02667533,-9.810849,1.154222,13.726214,-0.0125
1275.57003,85.038002,-9.803951,0.689748,13.726089,-0.0459
1275.73003,85.04866867,-9.799956,0.399589,13.72563,-0.0726
1275.90013,85.06000867,-9.795987,0.396864,13.724904,-0.0774
1276.06003,85.07066867,-9.78916,0.682683,13.72413,-0.0483
1276.23003,85.082002,-9.777702,1.145827,13.723647,0.0165
1276.39013,85.09267533,-9.76163,1.607193,13.723812,0.102
1276.56003,85.104002,-9.742729,1.890063,13.724832,0.1779
1276.71993,85.114662,-9.723867,1.886204,13.726611,0.2041
1276.89013,85.12600867,-9.707964,1.590372,13.728652,0.1465
1277.05003,85.13666867,-9.697048,1.09159,13.730117,-0.0053
1277.21993,85.14799533,-9.691745,0.530232,13.730064,-0.222
1277.38013,85.15867533,-9.691309,0.043652,13.727844,-0.4305
1277.55003,85.170002,-9.694073,-0.27639,13.723539,-0.5284
1277.70993,85.180662,-9.698087,-0.401464,13.718255,-0.4191
1277.88013,85.19200867,-9.701682,-0.359437,13.714064,-0.0582
1278.04003,85.20266867,-9.703803,-0.212103,13.713482,0.4994
1278.20993,85.21399533,-9.7041,-0.0297,13.718476,1.0803
1278.37013,85.22467533,-9.702816,0.128347,13.729279,1.4131
1278.54003,85.236002,-9.700589,0.222756,13.74341,1.2016
1278.69993,85.246662,-9.698234,0.235494,13.755426,0.2343
1278.87013,85.25800867,-9.696563,0.167109,13.757769,-1.5035
1279.03003,85.26866867,-9.696218,0.03445,13.742734,-3.764
1279.19993,85.27999533,-9.697517,-0.129843,13.705094,-6.0587
1279.36013,85.29067533,-9.700296,-0.27793,13.644507,-7.7853
1279.53003,85.302002,-9.703809,-0.351276,13.566654,-8.422
1279.68993,85.312662,-9.70673,-0.292114,13.482434,-7.7208
1279.86013,85.32400867,-9.707345,-0.061507,13.405226,-5.8155
1280.02003,85.33466867,-9.703934,0.341122,13.347071,-3.1964
1280.18993,85.34599533,-9.695276,0.86573,13.315107,-0.568
1280.35013,85.35667533,-9.681125,1.415109,13.309427,1.3588
1280.52003,85.368002,-9.662454,1.867093,13.323015,2.0641
1280.67993,85.378662,-9.64136,2.10946,13.343656,1.3587
1280.85013,85.39000867,-9.620623,2.073685,13.357243,-0.568
1281.01003,85.40066867,-9.603091,1.753209,13.351563,-3.1964
1281.17993,85.41199533,-9.591087,1.200334,13.319599,-5.8155
1281.34013,85.42267533,-9.586011,0.507677,13.261444,-7.7209
1281.51003,85.434002,-9.588148,-0.213691,13.184235,-8.422
1281.66993,85.444662,-9.596654,-0.850656,13.100015,-7.7852
1281.84013,85.45600867,-9.609644,-1.298986,13.022163,-6.0588
1282.00003,85.46666867,-9.624392,-1.474785,12.961575,-3.764
1282.16993,85.47799533,-9.6377,-1.330787,12.923935,-1.5036
1282.33003,85.48866867,-9.646439,-0.873929,12.908899,0.2344
1282.50003,85.500002,-9.648175,-0.173633,12.911243,1.2016
1282.65993,85.510662,-9.641691,0.648388,12.923259,1.4131
1282.83003,85.522002,-9.627233,1.445892,12.93739,1.0803
1282.99003,85.53266867,-9.606411,2.082149,12.948193,0.4994
1283.15993,85.54399533,-9.581835,2.457628,12.953187,-0.0583
1283.32003,85.55466867,-9.556576,2.525874,12.952604,-0.419
1283.49003,85.566002,-9.533588,2.298759,12.948414,-0.5285
1283.65013,85.57667533,-9.515164,1.842448,12.943129,-0.4304
1283.82003,85.588002,-9.502537,1.262715,12.938825,-0.222
1283.98003,85.59866867,-9.495741,0.679592,12.936605,-0.0053
1284.14013,85.609342,-9.493769,0.197184,12.936552,0.1465
1284.31003,85.62066867,-9.494979,-0.120993,12.938017,0.2041
1284.46993,85.63132867,-9.497602,-0.262276,12.940058,0.1778
1284.64013,85.64267533,-9.500186,-0.258423,12.941836,0.1021
1284.80003,85.65333533,-9.501857,-0.167151,12.942857,0.0164
1284.96993,85.664662,-9.502357,-0.049997,12.943021,-0.0482
1285.13013,85.675342,-9.501901,0.045594,12.942539,-0.0774
1285.30003,85.68666867,-9.500948,0.09532,12.941765,-0.0726
1285.45993,85.69732867,-9.499971,0.0977,12.941039,-0.0458
1285.63013,85.70867533,-9.499301,0.067047,12.940581,-0.0124
1285.79003,85.71933533,-9.499063,0.023809,12.940457,0.0147
1285.95993,85.730662,-9.499202,-0.01395,12.940604,0.0287
1286.12013,85.741342,-9.499558,-0.035611,12.940891,0.029
1286.29003,85.75266867,-9.499949,-0.039098,12.941181,0.0199
1286.44993,85.76332867,-9.500238,-0.028873,12.94138,0.007
1286.62013,85.77467533,-9.500363,-0.012455,12.94145,-0.004
1286.78003,85.78533533,-9.500333,0.002968,12.94141,-0.0103
1286.94993,85.796662,-9.500205,0.012755,12.941307,-0.0112
1287.11013,85.807342,-9.50005,0.015517,12.941195,-0.008
1287.28003,85.81866867,-9.499925,0.012541,12.941115,-0.0032
1287.43993,85.82932867,-9.49986,0.006528,12.941083,0.0011
1287.61013,85.84067533,-9.499857,0.000273,12.941094,0.0035
1287.77003,85.85133533,-9.499899,-0.004255,12.941129,0.0036
1287.93993,85.862662,-9.499962,-0.006255,12.941165,0.0022
1288.10013,85.873342,-9.500021,-0.005939,12.941187,0.0003
1288.27003,85.88466867,-9.500062,-0.004088,12.94119,-0.001
1288.42993,85.89532867,-9.500078,-0.001591,12.94118,-0.0011
1288.60013,85.90667533,-9.500069,0.00086,12.941169,0.0002
1288.76003,85.91733533,-9.500041,0.002839,12.941171,0.002
1288.92993,85.928662,-9.5,0.004102,12.941191,0.0033
1289.09013,85.939342,-9.499956,0.004443,12.941224,0.003
1289.26003,85.95066867,-9.499919,0.00364,12.941254,0.0006
1289.41993,85.96132867,-9.499904,0.001549,12.94126,-0.0035
1289.58003,85.972002,-9.499921,-0.001683,12.941225,-0.0077
1289.75003,85.98333533,-9.499975,-0.005396,12.941148,-0.0104
1289.90993,85.99399533,-9.500058,-0.008361,12.941044,-0.0089
1290.08003,86.00533533,-9.500148,-0.009027,12.940955,-0.0025
1290.24003,86.016002,-9.500209,-0.006081,12.94093,0.0081
1290.40993,86.02732867,-9.500201,0.000789,12.941011,0.0196
1290.57003,86.038002,-9.500099,0.010248,12.941207,0.0271
1290.74003,86.04933533,-9.499907,0.019151,12.941478,0.0252
1290.90013,86.06000867,-9.499676,0.023171,12.94173,0.0106
1291.07003,86.07133533,-9.499493,0.018288,12.941836,-0.0155
1291.23003,86.082002,-9.499465,0.002814,12.941681,-0.046
1291.40013,86.093342,-9.499672,-0.020758,12.941221,-0.0685
1291.56003,86.104002,-9.500123,-0.045044,12.940536,-0.069
1291.73003,86.11533533,-9.500713,-0.059033,12.939846,-0.0375
1291.89013,86.12600867,-9.501229,-0.051623,12.939471,0.0254
1292.06003,86.13733533,-9.501397,-0.016806,12.939725,0.1044
1292.21993,86.14799533,-9.500985,0.041201,12.940769,0.1696
1292.39013,86.159342,-9.499932,0.105298,12.942465,0.1842
1292.55003,86.170002,-9.498456,0.14767,12.944307,0.1192
1292.70993,86.180662,-9.497076,0.13799,12.945499,-0.0305
1292.88013,86.19200867,-9.496509,0.056637,12.945194,-0.2326
1293.04003,86.20266867,-9.497417,-0.090739,12.942868,-0.4148
1293.20993,86.21399533,-9.500048,-0.263096,12.93872,-0.4824
1293.37013,86.22467533,-9.503892,-0.384401,12.933896,-0.3505
1293.54003,86.236002,-9.507475,-0.358361,12.930391,0.0108
1293.69993,86.246662,-9.508439,-0.096381,12.930499,0.5369
1293.87013,86.25800867,-9.503955,0.448358,12.935868,1.0548
1294.03003,86.26866867,-9.49143,1.252532,12.946416,1.3087
1294.19993,86.27999533,-9.469306,2.212444,12.959503,1.032
1294.36013,86.29067533,-9.437711,3.15948,12.969823,0.0501
1294.53003,86.302002,-9.39871,3.900119,12.970324,-1.6228
1294.68993,86.312662,-9.356003,4.270688,12.954096,-3.7334
1294.86013,86.32400867,-9.314089,4.191399,12.916762,-5.8262
1295.02003,86.33466867,-9.277067,3.702173,12.8585,-7.3703
1295.17993,86.34532867,-9.247424,2.964316,12.784797,-7.9396
1295.35013,86.35667533,-9.225228,2.219644,12.705401,-7.3703
1295.51003,86.36733533,-9.208091,1.713608,12.631698,-5.8262
1295.67993,86.378662,-9.192021,1.607086,12.573436,-3.7334
1295.84013,86.389342,-9.172896,1.912468,12.536102,-1.6228
1296.01003,86.40066867,-9.148053,2.484297,12.519874,0.0501
1296.16993,86.41132867,-9.117327,3.072607,12.520375,1.032
1296.34013,86.42267533,-9.083142,3.418445,12.530695,1.3087
1296.50003,86.43333533,-9.049632,3.351091,12.543782,1.0548
1296.66993,86.444662,-9.021169,2.846233,12.55433,0.5369
1296.83003,86.45533533,-9.000931,2.023782,12.559699,0.0108
1297.00003,86.46666867,-8.99001,1.092177,12.559807,-0.3505
1297.15993,86.47732867,-8.987329,0.268018,12.556302,-0.4824
1297.32003,86.488002,-8.990275,-0.294511,12.551478,-0.4149
1297.49003,86.49933533,-8.995678,-0.540334,12.547329,-0.2325
1297.65013,86.51000867,-9.000782,-0.510436,12.545004,-0.0306
1297.82003,86.52133533,-9.003873,-0.30911,12.544698,0.1193
1297.98003,86.532002,-9.004467,-0.059318,12.545891,0.1842
1298.15013,86.543342,-9.003097,0.136913,12.547733,0.1696
1298.31003,86.554002,-9.000872,0.222565,12.549429,0.1044
1298.48003,86.56533533,-8.998957,0.191428,12.550473,0.0255
1298.64013,86.57600867,-8.998168,0.078909,12.550728,-0.0375
1298.81003,86.58733533,-8.998729,-0.056107,12.550353,-0.0691
1298.96993,86.59799533,-9.000252,-0.15227,12.549662,-0.0685
1299.13013,86.60867533,-9.001902,-0.164983,12.548977,-0.0461
1299.30003,86.620002,-9.002708,-0.08065,12.548516,-0.0156
1299.45993,86.630662,-9.001944,0.07648,12.54836,0.0106
1299.63013,86.64200867,-8.999475,0.246902,12.548466,0.0252
1299.79003,86.65266867,-8.995983,0.349162,12.548718,0.0273
1299.95993,86.66399533,-8.992953,0.302974,12.548991,0.0199
1300.12013,86.67467533,-8.992377,0.057663,12.54919,0.0083
1300.29003,86.686002,-8.996202,-0.382553,12.549273,-0.0024
1300.44993,86.696662,-9.005674,-0.94714,12.549249,-0.009
1300.61013,86.707342,-9.020776,-1.510287,12.549159,-0.0107
1300.78003,86.71866867,-9.040033,-1.92561,12.549052,-0.0084
1300.93993,86.72932867,-9.060779,-2.074653,12.548968,-0.0041
1301.11013,86.74067533,-9.079882,-1.910336,12.548927,0.0002
1301.27003,86.75133533,-9.094642,-1.475971,12.548929,0.0031
1301.43993,86.762662,-9.103552,-0.890954,12.54896,0.0041
1301.60013,86.773342,-9.106651,-0.309899,12.549001,0.0035
1301.77003,86.78466867,-9.105383,0.126737,12.549036,0.002
1301.92993,86.79532867,-9.102067,0.331611,12.549056,0.0002
1302.09013,86.80600867,-9.099191,0.287588,12.549058,-0.0011
1302.26003,86.81733533,-9.098776,0.04157,12.549047,-0.0015
1302.41993,86.82799533,-9.101964,-0.318819,12.549032,-0.0015
1302.59013,86.839342,-9.108923,-0.695969,12.549017,-0.0008
1302.75003,86.850002,-9.119026,-1.010241,12.549009,-0.0002
1302.91993,86.86132867,-9.131194,-1.216769,12.549007,0.0003
1303.08003,86.872002,-9.144262,-1.306855,12.54901,0.0006
1303.24003,86.88266867,-9.157223,-1.296119,12.549016,0.0005
1303.40993,86.89399533,-9.169302,-1.20784,12.549021,0.0004
1303.57003,86.90466867,-9.179917,-1.061536,12.549025,0.0002
1303.74003,86.916002,-9.188634,-0.871714,12.549027,-0.0001
1303.90013,86.92667533,-9.19517,-0.653614,12.549026,-0.0002
1304.07003,86.938002,-9.199454,-0.428321,12.549024,-0.0003
1304.23003,86.94866867,-9.201672,-0.221847,12.549021,-1.00E-04
1304.39013,86.959342,-9.202258,-0.058576,12.54902,-0.0001
1304.56003,86.97066867,-9.201793,0.046459,12.549019,0
1304.71993,86.98132867,-9.200874,0.091944,12.549019,0.0001
1304.89013,86.99267533,-9.19998,0.089408,12.54902,1.00E-04
1305.05003,87.00333533,-9.199398,0.058123,12.549021,0
1305.21993,87.014662,-9.199215,0.01839,12.549021,0.0001
1305.38013,87.025342,-9.199356,-0.014122,12.549022,0
1305.54003,87.036002,-9.199669,-0.03132,12.549022,0
1305.70993,87.04732867,-9.199995,-0.032635,12.549022,-0.0001
1305.87013,87.05800867,-9.200223,-0.022755,12.549021,0
1306.04003,87.06933533,-9.200308,-0.008464,12.549021,0
1306.19993,87.07999533,-9.200266,0.004183,12.549021,0
1306.37013,87.091342,-9.20015,0.01157,12.549021,0
1306.53003,87.102002,-9.200021,0.01292,12.549021,0
1306.68993,87.112662,-9.199924,0.009656,12.549021,0
1306.86013,87.12400867,-9.199882,0.004259,12.549021,0
1307.02003,87.13466867,-9.19989,-0.000865,12.549021,0
1307.18993,87.14599533,-9.199932,-0.004138,12.549021,0
1307.35013,87.15667533,-9.199982,-0.005069,12.549021,0
1307.51003,87.16733533,-9.200023,-0.004075,12.549021,0
1307.67993,87.178662,-9.200044,-0.002069,12.549021,0
1307.84013,87.189342,-9.200044,-0.000011,12.549021,0
1308.01003,87.20066867,-9.20003,0.001419,12.549021,0
1308.16993,87.21132867,-9.20001,0.00195,12.549021,0
1308.34013,87.22267533,-9.199993,0.001687,12.549021,0
1308.50003,87.23333533,-9.199984,0.00096,12.549021,0
1308.65993,87.24399533,-9.199982,0.000146,12.549021,0
1308.83003,87.25533533,-9.199987,-0.000465,12.549021,0
1308.99003,87.266002,-9.199994,-0.000737,12.549021,0
1309.15993,87.27732867,-9.200001,-0.000687,12.549021,0
1309.32003,87.288002,-9.200005,-0.000429,12.549021,0
1309.48003,87.29866867,-9.200007,-0.000111,12.549021,0
1309.65013,87.31000867,-9.200005,0.000144,12.549021,0
1309.81003,87.32066867,-9.200002,0.000273,12.549021,0
1309.98003,87.332002,-9.2,0.000272,12.549021,0
1310.14013,87.34267533,-9.199998,0.000182,12.549021,0
1310.30003,87.35333533,-9.199997,0.000059,12.549021,0
1310.46993,87.364662,-9.199998,-0.000044,12.549021,0
1310.63013,87.375342,-9.199999,-0.000098,12.549021,0
1310.80003,87.38666867,-9.2,-0.000099,12.549021,0
1310.95993,87.39732867,-9.2,-0.000062,12.549021,0
1311.12013,87.40800867,-9.2,-0.000013,12.549021,0
1311.29003,87.41933533,-9.2,0.000024,12.549021,0
1311.44993,87.42999533,-9.2,0.000035,12.549021,0
1311.62013,87.441342,-9.2,0.00002,12.549021,0
1311.78003,87.452002,-9.2,-0.000012,12.549021,0
1311.93993,87.462662,-9.2,-0.00004,12.549021,0
1312.11013,87.47400867,-9.200001,-0.000047,12.549021,0
1312.27003,87.48466867,-9.200001,-0.000022,12.549021,0
1312.43993,87.49599533,-9.200001,0.000031,12.549021,0
1312.60013,87.50667533,-9.2,0.000095,12.549021,0
1312.76003,87.51733533,-9.199998,0.000138,12.549021,0
